source,match_score,match_type,ein,code,code_type,hospital_name,hpt_payer,hpt_plan,hpt_setting,hpt_rate,tic_payer,tic_network,tic_billing_class,tic_rate,rate_delta,rate_delta_pct
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,healthplus,bcbspathway1692,both,,aetna,open-access-managed-choice,professional,82.18,,
both,18.0,low_confidence,133971298,43239,CPT,NYU Langone,centerlight,centerlightpace1790,both,1058.39,aetna,open-access-managed-choice,professional,531.91,-526.4800000000001,-49.743478301949196
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,healthplus,bcbshealthplusexchange3767,both,,aetna,open-access-managed-choice,professional,76.58,,
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,firsthealth,firsthealthstrategies1002,both,1832.99,aetna,open-access-managed-choice,institutional,2117.0,284.01,15.494356215800412
both,18.0,low_confidence,133971298,43239,CPT,NYU Langone,fidelis,fideliscarechildhealthplus1059,both,1290.19,aetna,open-access-managed-choice,professional,843.44,-446.75,-34.626682891667116
both,18.0,low_confidence,133971298,43239,CPT,NYU Langone,hip,emblemselectcaregoldsg3860,both,2341.08,unitedhealthcare,choice-plus,institutional,3361.0,1019.9200000000001,43.566217301416444
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,multiplan,healthnetppo1088,both,1702.06,aetna,open-access-managed-choice,institutional,2117.0,414.94000000000005,24.378694053088616
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,multiplan,phcsdirectorguild1424,both,1702.06,aetna,open-access-managed-choice,institutional,2117.0,414.94000000000005,24.378694053088616
both,18.0,low_confidence,133971298,43239,CPT,NYU Langone,healthfirst,healthfirstplatinumleafexchange1808,both,2341.08,unitedhealthcare,choice-plus,institutional,3361.0,1019.9200000000001,43.566217301416444
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,medicare,elderplanfida3718,both,4182.0,aetna,open-access-managed-choice,institutional,2117.0,-2065.0,-49.37828790052606
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,hip,hiphmo(cohort2hcp)3371,both,220.5,aetna,open-access-managed-choice,professional,130.92,-89.58000000000001,-40.62585034013606
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,healthfirst,healthfirstassuredcare1919,both,220.5,aetna,open-access-managed-choice,professional,130.92,-89.58000000000001,-40.62585034013606
both,18.0,low_confidence,133971298,99283,CPT,NYU Langone,amida,amidacaremedicaid2102,both,,aetna,open-access-managed-choice,professional,82.18,,
both,18.0,low_confidence,133971298,43239,CPT,NYU Langone,metroplus,metroplussilverplusplanexchange1626,both,2054.52,unitedhealthcare,choice-plus,institutional,3361.0,1306.48,63.590522360454024
